Date,Close,Open,High,Low,Volume,Change
2016-07-20,217.09,216.75,217.37,216.24,58160000.0,0.0042
2016-07-21,216.26,216.96,217.22,215.75,67780000.0,-0.0038
2016-07-22,217.24,216.41,217.3,216.1,62790000.0,0.0045000000000000005
2016-07-25,216.65,217.0,217.06,215.97,55870000.0,-0.0027
2016-07-26,216.75,216.53,217.17,215.76,70080000.0,0.0005
2016-07-27,216.52,217.19,217.27,215.62,84080000.0,-0.0011
2016-07-28,216.77,216.29,217.11,215.75,65040000.00000001,0.0012
2016-07-29,217.12,216.46,217.54,216.13,79520000.0,0.0016
2016-08-01,216.94,217.19,217.65,216.41,73310000.0,-0.0008
2016-08-02,215.55,216.65,216.83,214.57,92300000.0,-0.0064
2016-08-03,216.18,215.48,216.25,215.13,53990000.0,0.0029
2016-08-04,216.41,216.31,216.78,214.25,46590000.0,0.0011
2016-08-05,218.18,217.21,218.23,217.07,71890000.0,0.008199999999999999
2016-08-08,218.05,218.4,218.52,217.74,39910000.0,-0.0006
2016-08-09,218.18,218.13,218.76,217.8,51250000.0,0.0006
2016-08-10,217.64,218.31,218.4,217.23,57940000.0,-0.0025
2016-08-11,218.65,218.26,218.94,217.95,72500000.0,0.0046
2016-08-12,218.46,218.29,218.71,217.99,61310000.0,-0.0009
2016-08-15,219.09,218.89,219.5,218.88,49810000.0,0.0029
2016-08-16,217.96,218.6,218.68,217.96,53210000.0,-0.0052
2016-08-17,218.37,218.0,218.53,217.02,75130000.0,0.0019
2016-08-18,218.86,218.34,218.9,218.21,52990000.0,0.0022
2016-08-19,218.54,218.31,218.75,217.74,75440000.0,-0.0015
2016-08-22,218.53,218.26,218.8,217.83,61370000.0,0.0
2016-08-23,218.97,219.25,219.6,218.9,53400000.0,0.002
2016-08-24,217.85,218.8,218.91,217.36,71730000.0,-0.0051
2016-08-25,217.7,217.4,218.19,217.22,69220000.0,-0.0007000000000000001
2016-08-26,217.29,217.92,219.12,216.25,122510000.0,-0.0019
2016-08-29,218.36,217.44,218.66,217.4,70500000.0,0.0049
2016-08-30,218.0,218.26,218.59,217.35,58110000.0,-0.0016
2016-08-31,217.38,217.61,217.75,216.47,85270000.0,-0.0028000000000000004
2016-09-01,217.39,217.37,217.73,216.03,97840000.0,0.0
2016-09-02,218.37,218.39,218.87,217.7,79290000.0,0.0045000000000000005
2016-09-06,219.03,218.7,219.12,217.86,56700000.0,0.003
2016-09-07,219.01,218.84,219.22,218.3,76550000.0,-0.0001
2016-09-08,218.51,218.62,218.94,218.15,74100000.0,-0.0023
2016-09-09,213.28,216.97,217.03,213.25,221590000.0,-0.0239
2016-09-12,216.34,212.39,216.81,212.31,168110000.0,0.0143
2016-09-13,213.23,214.84,215.15,212.5,182830000.0,-0.0144
2016-09-14,213.15,213.29,214.7,212.5,134190000.0,-0.0004
2016-09-15,215.28,212.96,215.73,212.75,145740000.0,0.01
2016-09-16,213.37,213.48,213.69,212.57,155240000.0,-0.0089
2016-09-19,213.41,214.13,214.88,213.03,80250000.0,0.0002
2016-09-20,213.42,214.41,214.59,213.38,69670000.0,0.0
2016-09-21,215.82,214.24,216.03,213.44,110280000.0,0.011200000000000002
2016-09-22,217.18,217.0,217.53,216.71,76680000.0,0.0063
2016-09-23,215.99,216.72,216.88,215.88,73630000.0,-0.0055000000000000005
2016-09-26,214.24,215.02,215.23,214.01,89830000.0,-0.008100000000000001
2016-09-27,215.57,214.05,215.68,213.62,78490000.0,0.0062
2016-09-28,216.64,215.83,216.82,214.71,87410000.0,0.005
2016-09-29,214.68,216.4,216.87,214.04,128070000.0,-0.009000000000000001
2016-09-30,216.3,215.65,217.12,215.36,117200000.0,0.0075
2016-10-03,215.78,215.82,216.04,215.04,83510000.0,-0.0024
2016-10-04,214.68,215.91,216.17,213.99,119950000.0,-0.0051
2016-10-05,215.63,215.41,216.13,215.33,72820000.0,0.0044
2016-10-06,215.78,215.37,216.04,214.74,62930000.0,0.0007000000000000001
2016-10-07,215.04,216.1,216.3,214.19,89790000.0,-0.0034000000000000002
2016-10-10,216.16,216.16,216.7,215.99,51860000.0,0.0052
2016-10-11,213.43,215.66,215.74,212.58,130370000.0,-0.0126
2016-10-12,213.71,213.59,214.32,213.01,73870000.0,0.0013
2016-10-13,213.01,212.16,213.59,211.21,101360000.0,-0.0033
2016-10-14,213.12,214.15,214.69,213.03,93350000.0,0.0005
2016-10-17,212.38,213.09,213.39,212.17,58280000.0,-0.0034999999999999996
2016-10-18,213.71,214.24,214.31,213.27,76870000.0,0.0063
2016-10-19,214.28,214.02,214.64,213.6,66519999.99999999,0.0027
2016-10-20,213.88,213.87,214.53,213.11,73640000.0,-0.0019
2016-10-21,213.98,212.96,214.08,212.76,89090000.0,0.0005
2016-10-24,214.89,215.0,215.32,214.48,60150000.0,0.0043
2016-10-25,214.17,214.68,214.98,213.98,66540000.00000001,-0.0034000000000000002
2016-10-26,213.74,213.21,214.42,212.93,75710000.0,-0.002
2016-10-27,213.17,214.58,214.62,213.08,77220000.0,-0.0027
2016-10-28,212.54,213.14,213.93,211.71,140620000.0,-0.003
2016-10-31,212.55,212.93,213.19,212.36,61270000.0,0.0
2016-11-01,211.01,212.93,212.99,209.6,122780000.0,-0.0072
2016-11-02,209.74,210.65,211.1,209.23,103330000.0,-0.006
2016-11-03,208.78,209.99,210.24,208.46,88940000.0,-0.0046
2016-11-04,208.55,208.91,209.89,208.38,109120000.0,-0.0011
2016-11-07,213.15,211.45,213.19,211.3,109790000.0,0.022099999999999998
2016-11-08,214.11,212.69,214.77,212.38,106770000.0,0.0045000000000000005
2016-11-09,216.38,212.37,217.1,212.34,258430000.0,0.0106
2016-11-10,216.92,217.3,218.31,215.22,172110000.0,0.0025
2016-11-11,216.42,216.08,216.7,215.32,100550000.0,-0.0023
2016-11-14,216.59,217.03,217.27,215.72,94580000.0,0.0008
2016-11-15,218.28,217.04,218.28,216.8,91650000.0,0.0078000000000000005
2016-11-16,217.87,217.56,218.14,217.42,65620000.00000001,-0.0019
2016-11-17,218.99,218.05,219.06,217.92,69800000.0,0.0051
2016-11-18,218.5,219.07,219.27,218.29,86270000.0,-0.0022
2016-11-21,220.15,219.17,220.18,219.0,72400000.0,0.0076
2016-11-22,220.58,220.51,220.79,219.73,67430000.0,0.002
2016-11-23,220.7,219.98,220.76,219.75,56620000.0,0.0005
2016-11-25,221.52,221.1,221.56,221.01,37870000.0,0.0037
2016-11-28,220.48,221.16,221.48,220.36,76570000.0,-0.004699999999999999
2016-11-29,220.91,220.52,221.44,220.17,69890000.0,0.002
2016-11-30,220.38,221.63,221.82,220.31,113290000.0,-0.0024
2016-12-01,219.57,220.73,220.73,219.15,79040000.0,-0.0037
2016-12-02,219.68,219.67,220.25,219.26,74840000.0,0.0005
2016-12-05,221.0,220.65,221.4,220.42,67840000.0,0.006
2016-12-06,221.7,221.22,221.74,220.66,59880000.0,0.0032
2016-12-07,224.6,221.52,224.67,221.38,110740000.0,0.0131
2016-12-08,225.15,224.57,225.7,224.26,99710000.0,0.0024
2016-12-09,226.51,225.41,226.53,225.37,88010000.0,0.006
2016-12-12,226.25,226.4,226.96,225.76,102020000.0,-0.0011
2016-12-13,227.76,227.02,228.34,227.0,110480000.0,0.0067
2016-12-14,225.88,227.41,228.23,225.37,142500000.0,-0.0083
2016-12-15,226.81,226.16,227.81,225.89,124970000.0,0.0040999999999999995
2016-12-16,225.04,226.01,226.08,224.67,156420000.0,-0.0078000000000000005
2016-12-19,225.53,225.25,226.02,225.08,90340000.0,0.0022
2016-12-20,226.4,226.15,226.57,225.88,89840000.0,0.0039000000000000003
2016-12-21,225.77,226.25,226.45,225.77,67910000.0,-0.0028000000000000004
2016-12-22,225.38,225.6,225.74,224.92,56220000.0,-0.0017000000000000001
2016-12-23,225.71,225.43,225.72,225.21,36700000.0,0.0015
2016-12-27,226.27,226.02,226.73,226.0,42670000.0,0.0025
2016-12-28,224.4,226.57,226.59,224.27,64099999.99999999,-0.0083
2016-12-29,224.35,224.48,224.89,223.84,48700000.0,-0.0002
2016-12-30,223.53,224.73,224.83,222.73,109000000.0,-0.0037
2017-01-03,225.24,225.04,225.83,223.88,91370000.0,0.0077
2017-01-04,226.58,225.62,226.75,225.61,78740000.0,0.0059
2017-01-05,226.4,226.27,226.58,225.48,78380000.0,-0.0008
2017-01-06,227.21,226.53,227.75,225.9,71560000.0,0.0036
2017-01-09,226.46,226.91,227.07,226.42,46940000.0,-0.0033
2017-01-10,226.46,226.48,227.45,226.01,63770000.0,0.0
2017-01-11,227.1,226.36,227.1,225.59,74650000.0,0.0028000000000000004
2017-01-12,226.53,226.5,226.75,224.96,72110000.0,-0.0025
2017-01-13,227.05,226.73,227.4,226.69,62720000.0,0.0023
2017-01-17,226.25,226.31,226.78,225.8,61240000.0,-0.0034999999999999996
2017-01-18,226.75,226.53,226.8,225.9,54790000.0,0.0022
2017-01-19,225.91,226.84,227.0,225.41,66610000.0,-0.0037
2017-01-20,226.74,226.7,227.31,225.97,129169999.99999999,0.0037
2017-01-23,226.15,226.35,226.81,225.27,75060000.0,-0.0026
2017-01-24,227.6,226.4,228.08,226.27,95560000.0,0.0064
2017-01-25,229.57,228.7,229.57,228.51,84440000.0,0.0087
2017-01-26,229.33,229.4,229.71,229.01,59970000.0,-0.001
2017-01-27,228.97,229.42,229.59,228.76,59710000.0,-0.0016
2017-01-30,227.55,228.17,228.2,226.41,79740000.0,-0.0062
2017-01-31,227.53,226.98,227.6,226.32,75880000.0,-0.0001
2017-02-01,227.62,228.25,228.59,226.94,79120000.0,0.0004
2017-02-02,227.77,227.2,228.1,226.82,69660000.0,0.0007000000000000001
2017-02-03,229.34,228.82,229.55,228.46,80560000.0,0.0069
2017-02-06,228.93,228.87,229.33,228.54,57790000.0,-0.0018
2017-02-07,228.94,229.38,229.66,228.72,57930000.0,0.0
2017-02-08,229.24,228.61,229.39,228.31,51570000.0,0.0013
2017-02-09,230.6,229.56,230.95,229.52,65959999.99999999,0.0059
2017-02-10,231.51,231.0,231.77,230.62,66019999.99999999,0.0039000000000000003
2017-02-13,232.77,232.08,233.07,232.05,55180000.0,0.0054
2017-02-14,233.7,232.56,233.71,232.16,71110000.0,0.004
2017-02-15,234.92,233.45,235.14,233.39,86790000.0,0.0052
2017-02-16,234.72,234.96,235.16,233.85,84720000.0,-0.0009
2017-02-17,235.09,233.95,235.09,233.93,77200000.0,0.0016
2017-02-21,236.49,235.52,236.69,235.51,88950000.0,0.006
2017-02-22,236.28,236.02,236.54,235.83,62120000.0,-0.0009
2017-02-23,236.44,236.88,236.9,235.56,74620000.0,0.0007000000000000001
2017-02-24,236.74,235.46,236.79,235.41,82380000.0,0.0013
2017-02-27,237.11,236.64,237.31,236.35,56520000.0,0.0016
2017-02-28,236.47,236.67,236.95,236.01,96960000.0,-0.0027
2017-03-01,239.78,238.39,240.32,238.37,149160000.0,0.013999999999999999
2017-03-02,238.27,239.56,239.57,238.21,70250000.0,-0.0063
2017-03-03,238.42,238.17,238.61,237.73,81970000.0,0.0006
2017-03-06,237.71,237.5,238.12,237.01,55390000.0,-0.003
2017-03-07,237.0,237.36,237.77,236.76,65099999.99999999,-0.003
2017-03-08,236.56,237.34,237.64,236.4,78170000.0,-0.0019
2017-03-09,236.86,236.7,237.24,235.74,90680000.0,0.0013
2017-03-10,237.69,237.97,238.02,236.59,81990000.0,0.0034999999999999996
2017-03-13,237.81,237.62,237.86,237.24,57260000.0,0.0005
2017-03-14,236.9,237.18,237.24,236.19,59880000.0,-0.0038
2017-03-15,238.95,237.56,239.44,237.29,96080000.0,0.0087
2017-03-16,238.48,239.11,239.2,238.1,78340000.0,-0.002
2017-03-17,237.03,237.75,237.97,237.03,89000000.0,-0.0060999999999999995
2017-03-20,236.77,237.03,237.36,236.32,52540000.0,-0.0011
2017-03-21,233.73,237.47,237.61,233.58,131810000.0,-0.0128
2017-03-22,234.28,233.77,234.61,233.05,97570000.0,0.0024
2017-03-23,234.03,234.0,235.34,233.6,100410000.0,-0.0011
2017-03-24,233.86,234.38,235.04,232.96,112500000.0,-0.0007000000000000001
2017-03-27,233.62,231.93,233.92,231.61,87450000.0,-0.001
2017-03-28,235.32,233.27,235.81,233.14,93480000.0,0.0073
2017-03-29,235.54,234.99,235.81,234.72,61950000.0,0.0009
2017-03-30,236.29,235.47,236.52,235.27,56740000.0,0.0032
2017-03-31,235.74,235.9,236.51,235.68,73730000.0,-0.0023
2017-04-03,235.33,235.8,236.03,233.91,85550000.0,-0.0017000000000000001
2017-04-04,235.48,235.0,235.58,234.56,56470000.0,0.0006
2017-04-05,234.78,236.26,237.39,234.54,108800000.0,-0.003
2017-04-06,235.44,234.94,236.04,234.43,69140000.0,0.0028000000000000004
2017-04-07,235.2,235.15,236.0,234.64,74410000.0,-0.001
2017-04-10,235.34,235.36,236.25,234.73,67620000.0,0.0006
2017-04-11,235.06,234.9,235.18,233.34,88050000.0,-0.0012
2017-04-12,234.03,234.74,234.96,233.77,81860000.0,-0.0044
2017-04-13,232.51,233.64,234.49,232.51,92880000.0,-0.006500000000000001
2017-04-17,234.57,233.11,234.57,232.88,68410000.0,0.0089
2017-04-18,233.87,233.72,234.49,233.08,83230000.0,-0.003
2017-04-19,233.44,234.52,234.95,233.18,68700000.0,-0.0018
2017-04-20,235.34,234.15,235.84,233.78,92570000.0,0.008100000000000001
2017-04-21,234.59,235.25,235.31,234.13,110390000.0,-0.0032
2017-04-24,237.17,237.18,237.41,234.56,119210000.0,0.011000000000000001
2017-04-25,238.55,237.91,238.95,237.81,76700000.0,0.0058
2017-04-26,238.4,238.51,239.53,238.35,84700000.0,-0.0006
2017-04-27,238.6,238.77,238.95,237.98,57410000.0,0.0008
2017-04-28,238.08,238.9,238.93,237.93,63530000.0,-0.0022
2017-05-01,238.68,238.68,239.17,238.19,66879999.99999999,0.0025
2017-05-02,238.77,238.84,238.98,238.3,57380000.0,0.0004
2017-05-03,238.48,238.29,238.88,237.7,73140000.0,-0.0012
2017-05-04,238.76,238.83,238.92,237.78,61460000.0,0.0012
2017-05-05,239.7,239.19,239.72,238.68,62000000.0,0.0039000000000000003
2017-05-08,239.66,239.75,239.92,239.17,48390000.0,-0.0002
2017-05-09,239.44,239.96,240.19,239.04,51360000.0,-0.0009
2017-05-10,239.87,239.39,239.87,239.15,54290000.0,0.0018
2017-05-11,239.38,239.35,239.57,238.13,62360000.0,-0.002
2017-05-12,238.98,239.09,239.43,238.67,53910000.0,-0.0017000000000000001
2017-05-15,240.3,239.47,240.44,239.45,61920000.0,0.0055000000000000005
2017-05-16,240.08,240.64,240.67,239.63,51240000.0,-0.0009
2017-05-17,235.82,238.1,238.64,235.75,172170000.0,-0.0177
2017-05-18,236.77,235.73,237.75,235.43,107050000.0,0.004
2017-05-19,238.31,237.33,239.08,237.27,115010000.0,0.006500000000000001
2017-05-22,239.52,238.9,239.71,238.82,61010000.0,0.0051
2017-05-23,240.05,239.95,240.24,239.51,48340000.0,0.0022
2017-05-24,240.61,240.32,240.73,239.93,49180000.0,0.0023
2017-05-25,241.76,241.2,242.08,240.96,64069999.99999999,0.0048
2017-05-26,241.71,241.54,241.9,241.45,46630000.0,-0.0002
2017-05-30,241.5,241.34,241.79,241.16,35200000.0,-0.0009
2017-05-31,241.44,241.84,241.88,240.64,91800000.0,-0.0002
2017-06-01,243.36,241.97,243.38,241.64,68960000.0,0.008
2017-06-02,244.17,243.42,244.35,243.08,88670000.0,0.0033
2017-06-05,243.99,243.97,244.3,243.76,44700000.0,-0.0007000000000000001
2017-06-06,243.21,243.34,243.98,243.12,50380000.0,-0.0032
2017-06-07,243.66,243.6,243.92,242.83,54140000.0,0.0019
2017-06-08,243.78,243.77,244.33,243.17,65950000.0,0.0005
2017-06-09,243.41,244.09,245.01,241.95,132259999.99999999,-0.0015
2017-06-12,243.36,243.13,243.42,242.38,86110000.0,-0.0002
2017-06-13,244.55,243.98,244.61,243.58,60070000.0,0.0049
2017-06-14,244.24,244.86,244.87,243.29,78600000.0,-0.0013
2017-06-15,243.77,242.68,243.91,242.36,66459999.99999999,-0.0019
2017-06-16,242.64,242.77,242.83,241.63,84550000.0,-0.0046
2017-06-19,244.66,243.59,244.73,243.48,65120000.00000001,0.0083
2017-06-20,243.01,244.25,244.26,242.99,56910000.0,-0.0067
2017-06-21,242.95,243.42,243.59,242.41,55980000.0,-0.0002
2017-06-22,242.84,242.96,243.53,242.64,44150000.0,-0.0005
2017-06-23,243.13,242.91,243.51,242.47,66989999.99999999,0.0012
2017-06-26,243.29,243.9,244.38,243.04,56700000.0,0.0007000000000000001
2017-06-27,241.33,243.04,243.38,241.31,82250000.0,-0.008100000000000001
2017-06-28,243.49,242.5,243.72,242.23,70040000.0,0.009000000000000001
2017-06-29,241.35,243.66,243.72,239.96,106950000.0,-0.0088
2017-06-30,241.8,242.28,242.71,241.57,86820000.0,0.0019
2017-07-03,242.21,242.88,243.38,242.21,39150000.0,0.0017000000000000001
2017-07-05,242.77,242.63,243.01,241.7,54430000.0,0.0023
2017-07-06,240.55,241.89,242.03,240.34,66120000.00000001,-0.0091
2017-07-07,242.11,241.21,242.28,240.56,57970000.0,0.006500000000000001
2017-07-10,242.37,241.95,242.8,241.76,36660000.0,0.0011
2017-07-11,242.19,242.16,242.55,240.85,50350000.0,-0.0007000000000000001
2017-07-12,244.01,243.3,244.2,243.3,59610000.0,0.0075
2017-07-13,244.42,244.02,244.55,243.76,39470000.0,0.0017000000000000001
2017-07-14,245.56,244.43,245.97,244.31,60260000.0,0.004699999999999999
2017-07-17,245.53,245.47,245.91,245.33,33530000.0,-0.0001
2017-07-18,245.66,245.06,245.72,244.67,42740000.0,0.0005
2017-07-19,246.99,246.02,247.0,246.01,51030000.0,0.0054
2017-07-20,247.1,247.28,247.42,246.47,47140000.0,0.0004
2017-07-21,246.88,246.44,246.91,246.18,88710000.0,-0.0009
2017-07-24,246.82,246.79,246.98,246.28,46620000.0,-0.0002
2017-07-25,247.42,247.68,247.8,247.16,54920000.0,0.0024
2017-07-26,247.43,247.75,247.79,247.13,47580000.0,0.0
2017-07-27,247.2,247.96,248.0,245.68,70770000.0,-0.0009
2017-07-28,246.91,246.65,247.06,246.13,50090000.0,-0.0012
2017-07-31,246.77,247.37,247.48,246.53,65840000.0,-0.0006
2017-08-01,247.32,247.46,247.5,246.72,55050000.0,0.0022
2017-08-02,247.44,247.47,247.6,246.37,47210000.0,0.0005
2017-08-03,246.96,247.31,247.34,246.64,40860000.0,-0.0019
2017-08-04,247.41,247.52,247.79,246.97,60190000.0,0.0018
2017-08-07,247.87,247.49,247.87,247.37,32000000.0,0.0019
2017-08-08,247.26,247.51,248.91,246.83,61720000.0,-0.0025
2017-08-09,247.25,246.47,247.31,246.06,62630000.0,0.0
2017-08-10,243.76,246.29,246.44,243.7,120480000.0,-0.0141
2017-08-11,244.12,244.02,244.8,243.75,74870000.0,0.0015
2017-08-14,246.54,245.59,246.79,245.55,73290000.0,0.009899999999999999
2017-08-15,246.51,246.98,247.0,246.16,55240000.0,-0.0001
2017-08-16,246.94,247.11,247.57,246.45,56720000.0,0.0017000000000000001
2017-08-17,243.09,246.24,246.6,243.09,128490000.00000001,-0.015600000000000001
2017-08-18,242.71,242.9,244.19,242.2,136750000.0,-0.0016
2017-08-21,242.9,242.64,243.2,241.83,65470000.0,0.0008
2017-08-22,245.44,243.57,245.62,243.55,63140000.0,0.0105
2017-08-23,244.56,244.33,245.05,244.16,50200000.0,-0.0036
2017-08-24,243.99,245.0,245.18,243.75,50740000.0,-0.0023
2017-08-25,244.56,244.9,245.61,244.39,64450000.0,0.0023
2017-08-28,244.57,245.17,245.2,244.09,40570000.0,0.0
2017-08-29,244.85,243.06,245.15,242.93,51140000.0,0.0011
2017-08-30,246.01,244.83,246.32,244.62,62030000.0,0.004699999999999999
2017-08-31,247.49,246.72,247.77,246.05,103800000.0,0.006
2017-09-01,247.84,247.92,248.33,247.67,62010000.0,0.0014000000000000002
2017-09-05,246.06,247.26,247.52,244.95,91400000.0,-0.0072
2017-09-06,246.9,246.84,247.28,246.23,57920000.0,0.0034000000000000002
2017-09-07,246.87,247.25,247.27,246.4,58030000.0,-0.0001
2017-09-08,246.58,246.54,247.11,246.3,63830000.0,-0.0012
2017-09-11,249.21,248.04,249.3,248.02,71360000.0,0.010700000000000001
2017-09-12,250.05,249.63,250.09,249.42,56900000.0,0.0034000000000000002
2017-09-13,250.17,249.72,250.21,249.59,59230000.0,0.0005
2017-09-14,250.09,249.8,250.32,249.6,95450000.0,-0.0003
2017-09-15,249.19,248.69,249.29,248.57,95430000.0,-0.0036
2017-09-18,249.72,249.61,250.12,249.28,46240000.0,0.0021
2017-09-19,249.97,250.0,250.07,249.6,47110000.0,0.001
2017-09-20,250.06,250.07,250.19,248.92,59570000.0,0.0004
2017-09-21,249.39,249.88,249.98,249.19,48210000.0,-0.0027
2017-09-22,249.44,249.05,249.63,249.02,51210000.0,0.0002
2017-09-25,248.93,249.15,249.55,248.08,57060000.0,-0.002
2017-09-26,249.08,249.42,249.7,248.81,54080000.0,0.0006
2017-09-27,250.05,249.88,250.49,248.87,81000000.0,0.0039000000000000003
2017-09-28,250.35,249.73,250.44,249.63,44780000.0,0.0012
2017-09-29,251.23,250.34,251.32,250.13,85580000.0,0.0034999999999999996
2017-10-02,252.32,251.49,252.32,251.29,59020000.0,0.0043
2017-10-03,252.86,252.46,252.89,252.23,66810000.0,0.0021
2017-10-04,253.16,252.69,253.44,252.56,55950000.0,0.0012
2017-10-05,254.66,253.54,254.68,253.2,63520000.0,0.0059
2017-10-06,254.37,254.15,254.7,253.85,80650000.0,-0.0011
2017-10-09,253.95,254.63,254.7,253.65,35800000.0,-0.0017000000000000001
2017-10-10,254.62,254.6,255.05,253.98,43060000.0,0.0026
2017-10-11,255.02,254.51,255.02,254.32,47670000.0,0.0016
2017-10-12,254.64,254.66,255.06,254.37,47070000.0,-0.0015
2017-10-13,254.95,255.14,255.27,254.64,54800000.0,0.0012
2017-10-16,255.29,255.21,255.51,254.82,38220000.0,0.0013
2017-10-17,255.47,255.23,255.52,254.98,31560000.0,0.0007000000000000001
2017-10-18,255.72,255.9,255.95,255.5,40890000.0,0.001
2017-10-19,255.79,254.83,255.83,254.35,61900000.0,0.0003
2017-10-20,257.11,256.7,257.14,255.77,89180000.0,0.0052
2017-10-23,256.11,257.48,257.51,256.02,63920000.0,-0.0039000000000000003
2017-10-24,256.56,256.6,256.83,256.15,66940000.0,0.0018
2017-10-25,255.29,256.18,256.31,254.0,103720000.0,-0.005
2017-10-26,255.62,255.99,256.3,255.48,69800000.0,0.0013
2017-10-27,257.71,256.47,257.89,255.63,85560000.0,0.008199999999999999
2017-10-30,256.75,257.07,257.6,256.41,54290000.0,-0.0037
2017-10-31,257.15,257.18,257.44,256.81,60300000.0,0.0016
2017-11-01,257.49,258.04,258.43,257.07,54200000.0,0.0013
2017-11-02,257.59,257.41,257.75,256.19,56450000.0,0.0004
2017-11-03,258.45,257.77,258.5,257.3,59590000.0,0.0033
2017-11-06,258.85,258.3,259.0,258.22,49650000.0,0.0015
2017-11-07,258.67,258.97,259.35,258.09,57500000.0,-0.0007000000000000001
2017-11-08,259.11,258.47,259.22,258.15,50470000.0,0.0017000000000000001
2017-11-09,258.17,257.73,258.39,256.36,95090000.0,-0.0036
2017-11-10,258.09,257.73,258.29,257.37,59980000.0,-0.0003
2017-11-13,258.33,257.31,258.59,257.27,50230000.0,0.0009
2017-11-14,257.73,257.41,257.85,256.52,61320000.0,-0.0023
2017-11-15,256.44,256.62,257.22,255.63,80810000.0,-0.005
2017-11-16,258.62,257.52,259.04,257.47,67780000.0,0.0085
2017-11-17,257.86,258.22,258.59,257.77,75760000.0,-0.0029
2017-11-20,258.3,258.14,258.52,257.86,48080000.0,0.0017000000000000001
2017-11-21,259.99,259.18,260.2,258.26,69180000.0,0.006500000000000001
2017-11-22,259.76,260.0,260.15,259.57,45030000.0,-0.0009
2017-11-24,260.36,260.32,260.48,260.16,27860000.0,0.0023
2017-11-27,260.23,260.41,260.75,260.0,52270000.0,-0.0005
2017-11-28,262.87,260.76,262.9,260.65,98970000.0,0.0101
2017-11-29,262.71,263.02,263.63,262.2,77510000.0,-0.0006
2017-11-30,265.01,263.76,266.05,263.67,127890000.0,0.0088
2017-12-01,264.46,264.76,265.31,260.76,164390000.0,-0.0021
2017-12-04,264.14,266.31,266.8,264.08,94040000.0,-0.0012
2017-12-05,263.19,264.43,265.15,263.04,77990000.0,-0.0036
2017-12-06,263.24,262.87,263.73,262.71,75900000.0,0.0002
2017-12-07,264.07,263.09,264.43,262.94,77220000.0,0.0032
2017-12-08,265.51,264.99,265.52,264.03,76560000.0,0.0055000000000000005
2017-12-11,266.31,265.58,266.38,265.48,83080000.0,0.003
2017-12-12,266.78,266.57,267.32,266.35,85200000.0,0.0018
2017-12-13,266.75,267.06,267.56,266.65,102910000.0,-0.0001
2017-12-14,265.66,267.09,267.22,265.6,100670000.0,-0.0040999999999999995
2017-12-15,266.51,265.45,267.04,265.39,144610000.0,0.0032
2017-12-18,268.2,268.1,268.6,267.98,83650000.0,0.0063
2017-12-19,267.17,268.48,268.53,267.09,82380000.0,-0.0038
2017-12-20,267.03,268.27,268.33,266.69,76750000.0,-0.0005
2017-12-21,267.58,267.74,268.38,267.3,67030000.0,0.0021
2017-12-22,267.51,267.6,267.63,266.9,78720000.0,-0.0003
2017-12-26,267.19,267.05,267.44,266.88,45240000.0,-0.0012
2017-12-27,267.32,267.38,267.73,267.01,57750000.0,0.0005
2017-12-28,267.87,267.89,267.92,267.45,45120000.0,0.0021
2017-12-29,266.86,268.53,268.55,266.64,96010000.0,-0.0038
2018-01-02,268.77,267.84,268.81,267.4,86660000.0,0.0072
2018-01-03,270.47,268.96,270.64,268.96,90070000.0,0.0063
2018-01-04,271.61,271.2,272.16,270.54,80640000.0,0.0042
2018-01-05,273.42,272.51,273.56,271.95,83520000.0,0.0067
2018-01-08,273.92,273.31,274.1,272.98,57320000.0,0.0018
2018-01-09,274.54,274.4,275.25,274.08,57250000.0,0.0023
2018-01-10,274.12,273.68,274.42,272.92,69570000.0,-0.0015
2018-01-11,276.12,274.75,276.12,274.56,62360000.0,0.0073
2018-01-12,277.92,276.42,278.11,276.08,90820000.0,0.006500000000000001
2018-01-16,276.97,279.35,280.09,276.18,106560000.0,-0.0034000000000000002
2018-01-17,279.61,278.03,280.05,276.97,113260000.0,0.0095
2018-01-18,279.14,279.48,279.96,278.58,100730000.0,-0.0017000000000000001
2018-01-19,280.41,279.8,280.41,279.14,140920000.0,0.0045000000000000005
2018-01-22,282.69,280.17,282.69,280.11,91320000.0,0.008100000000000001
2018-01-23,283.29,282.74,283.62,282.37,97080000.0,0.0021
2018-01-24,283.18,284.02,284.7,281.84,134820000.0,-0.0004
2018-01-25,283.3,284.16,284.27,282.4,84590000.0,0.0004
2018-01-26,286.58,284.25,286.63,283.96,107740000.0,0.0116
2018-01-29,284.68,285.93,286.43,284.5,90120000.0,-0.0066
2018-01-30,281.76,282.6,284.74,281.22,131800000.00000001,-0.0103
2018-01-31,281.9,282.73,283.3,280.68,118950000.0,0.0005
2018-02-01,281.58,281.07,283.06,280.68,90100000.0,-0.0011
2018-02-02,275.45,280.08,280.23,275.41,173170000.0,-0.0218
2018-02-05,263.93,273.45,275.85,263.31,294680000.0,-0.0418
2018-02-06,269.13,259.94,269.7,258.7,355030000.0,0.0197
2018-02-07,267.67,268.5,272.36,267.58,167380000.0,-0.0054
2018-02-08,257.63,268.01,268.17,257.59,246450000.0,-0.0375
2018-02-09,261.5,260.8,263.61,252.92,283570000.0,0.015
2018-02-12,265.34,263.83,267.01,261.66,143740000.0,0.0147
2018-02-13,266.0,263.97,266.62,263.31,81220000.0,0.0025
