Date,Close,Open,High,Low,Volume,Change
2016-01-21,50.48,51.0,51.58,50.3,40190000.0,-0.0060999999999999995
2016-01-22,52.29,51.41,52.33,51.26,37560000.0,0.0359
2016-01-25,51.79,51.94,52.65,51.65,34710000.0,-0.0096
2016-01-26,52.17,51.79,52.44,51.55,28900000.0,0.0073
2016-01-27,51.22,52.01,52.2,51.02,36780000.0,-0.0182
2016-01-28,52.05,51.86,52.21,51.25,62510000.0,0.016200000000000003
2016-01-29,55.09,54.73,55.09,54.0,83610000.0,0.0584
2016-02-01,54.71,54.88,55.09,54.49,44210000.0,-0.0069
2016-02-02,53.0,54.17,54.26,52.65,56310000.0,-0.0313
2016-02-03,52.16,53.25,53.39,51.26,57560000.0,-0.0158
2016-02-04,52.0,52.1,52.81,51.37,46990000.0,-0.0031
2016-02-05,50.16,51.94,52.0,49.56,62010000.0,-0.0354
2016-02-08,49.41,49.55,49.57,48.19,59290000.0,-0.015
2016-02-09,49.28,49.02,50.24,48.67,46740000.0,-0.0026
2016-02-10,49.71,49.89,50.39,49.52,38240000.0,0.0087
2016-02-11,49.69,48.68,50.11,48.51,48880000.0,-0.0004
2016-02-12,50.5,50.25,50.68,49.75,34240000.0,0.0163
2016-02-16,51.09,50.9,51.09,50.13,37290000.0,0.011699999999999999
2016-02-17,52.42,51.49,52.77,51.45,40790000.0,0.026000000000000002
2016-02-18,52.19,52.33,52.95,52.1,27180000.0,-0.0044
2016-02-19,51.82,51.97,52.28,51.53,33560000.0,-0.0070999999999999995
2016-02-22,52.65,52.28,53.0,52.28,25010000.0,0.016
2016-02-23,51.18,52.34,52.37,50.98,28900000.0,-0.0279
2016-02-24,51.36,50.69,51.5,50.2,33009999.999999996,0.0034999999999999996
2016-02-25,52.1,51.73,52.1,50.61,26940000.0,0.0144
2016-02-26,51.3,52.6,52.68,51.1,35980000.0,-0.0154
2016-02-27,51.33,51.34,51.34,51.33,31000000.0,0.0006
2016-02-29,50.88,51.35,51.65,50.66,31650000.0,-0.0088
2016-03-01,52.58,50.97,52.59,50.92,33020000.000000004,0.0334
2016-03-02,52.95,52.41,52.96,52.16,29290000.0,0.006999999999999999
2016-03-03,52.35,52.97,52.97,51.78,24430000.0,-0.0113
2016-03-04,52.03,52.4,52.45,51.71,33030000.0,-0.0060999999999999995
2016-03-07,51.03,51.56,51.8,50.58,38430000.0,-0.0192
2016-03-08,51.65,50.8,52.13,50.59,33840000.0,0.0121
2016-03-09,52.84,51.89,52.85,51.85,28250000.0,0.023
2016-03-10,52.05,52.93,52.94,51.16,38390000.0,-0.015
2016-03-11,53.07,53.0,53.07,52.38,32280000.0,0.0196
2016-03-14,53.17,52.71,53.59,52.63,24080000.0,0.0019
2016-03-15,53.59,52.75,53.59,52.74,21100000.0,0.0079
2016-03-16,54.35,53.45,54.6,53.4,31690000.0,0.014199999999999999
2016-03-17,54.66,54.21,55.0,54.0,28220000.0,0.005699999999999999
2016-03-18,53.49,54.92,54.97,53.45,67630000.0,-0.021400000000000002
2016-03-21,53.86,53.25,53.93,52.93,23930000.0,0.0069
2016-03-22,54.07,53.61,54.25,53.46,23120000.0,0.0039000000000000003
2016-03-23,53.97,54.11,54.24,53.74,20130000.0,-0.0018
2016-03-24,54.21,53.84,54.33,53.73,19950000.0,0.0044
2016-03-28,53.54,54.21,54.29,53.33,17030000.0,-0.0124
2016-03-29,54.71,53.66,54.86,53.45,23920000.0,0.0219
2016-03-30,55.05,54.93,55.64,54.9,23010000.0,0.0062
2016-03-31,55.23,54.95,55.59,54.86,26360000.0,0.0033
2016-04-01,55.57,55.05,55.61,54.57,24400000.0,0.0062
2016-04-04,55.43,55.43,55.66,55.0,18930000.0,-0.0025
2016-04-05,54.56,55.19,55.3,54.46,19270000.0,-0.015700000000000002
2016-04-06,55.12,54.36,55.2,54.21,21190000.0,0.0103
2016-04-07,54.46,54.87,54.91,54.23,19230000.0,-0.012
2016-04-08,54.42,54.67,55.28,54.32,22170000.0,-0.0007000000000000001
2016-04-11,54.31,54.49,55.15,54.3,21410000.0,-0.002
2016-04-12,54.65,54.37,54.78,53.76,24940000.0,0.0063
2016-04-13,55.35,55.12,55.44,54.89,20820000.0,0.0128
2016-04-14,55.36,55.22,55.58,55.07,20880000.0,0.0002
2016-04-15,55.65,55.3,55.92,55.11,28790000.0,0.0052
2016-04-18,56.46,55.49,56.59,55.21,23790000.0,0.0146
2016-04-19,56.39,56.63,56.77,55.68,29600000.0,-0.0012
2016-04-20,55.59,56.29,56.5,55.48,36200000.0,-0.014199999999999999
2016-04-21,55.78,55.8,56.23,55.41,38910000.0,0.0034000000000000002
2016-04-22,51.78,51.91,52.43,50.77,126830000.0,-0.0717
2016-04-25,52.11,51.78,52.13,51.63,33229999.999999996,0.0064
2016-04-26,51.44,52.26,52.35,51.09,33530000.0,-0.0129
2016-04-27,50.94,51.48,51.5,50.55,43370000.0,-0.0097
2016-04-28,49.9,50.62,50.77,49.56,43130000.0,-0.0204
2016-04-29,49.87,49.35,50.25,49.35,48410000.0,-0.0006
2016-05-02,50.61,50.0,50.75,49.78,33110000.0,0.0148
2016-05-03,49.78,50.34,50.41,49.6,26460000.0,-0.016399999999999998
2016-05-04,49.87,49.84,50.06,49.46,24260000.0,0.0018
2016-05-05,49.94,49.87,50.3,49.73,25390000.0,0.0014000000000000002
2016-05-06,50.39,49.92,50.39,49.66,24790000.0,0.009000000000000001
2016-05-09,50.07,50.49,50.59,50.0,17950000.0,-0.0064
2016-05-10,51.02,50.33,51.1,50.19,22890000.0,0.019
2016-05-11,51.05,51.13,51.78,51.0,24040000.0,0.0006
2016-05-12,51.51,51.2,51.81,50.92,24100000.0,0.009000000000000001
2016-05-13,51.08,51.44,51.9,51.04,22590000.0,-0.0083
2016-05-16,51.83,50.8,51.96,50.75,20030000.0,0.0147
