Date,Close,Open,High,Low,Volume,Change
2016-04-08,118.43,118.07,118.77,117.98,9080000.0,-0.0015
2016-04-11,120.03,119.47,120.3,119.42,9850000.0,0.013500000000000002
2016-04-12,120.05,120.23,120.34,119.55,9690000.0,0.0002
2016-04-13,118.77,119.37,119.43,118.56,8840000.0,-0.010700000000000001
2016-04-14,117.11,118.09,118.19,116.95,13170000.0,-0.013999999999999999
2016-04-15,117.92,117.33,118.12,117.19,7840000.0,0.0069
2016-04-18,117.74,118.53,118.56,117.63,5810000.0,-0.0015
2016-04-19,119.58,119.87,120.09,119.37,21030000.0,0.015600000000000001
2016-04-20,118.97,119.67,120.08,118.72,10230000.0,-0.0051
2016-04-21,119.42,120.42,120.55,119.13,14610000.0,0.0038
2016-04-22,117.89,118.71,119.02,117.28,10050000.0,-0.0128
2016-04-25,118.23,118.14,118.71,118.11,4370000.0,0.0029
2016-04-26,118.7,118.79,118.89,118.45,9910000.0,0.004
2016-04-27,119.04,118.97,119.7,118.43,7980000.0,0.0029
2016-04-28,121.29,119.92,121.42,119.73,15130000.0,0.0189
2016-04-29,123.65,122.43,123.93,122.34,19040000.0,0.0195
2016-05-02,123.24,123.78,123.96,123.05,12140000.0,-0.0033
2016-05-03,122.96,123.73,123.82,122.51,9060000.0,-0.0023
2016-05-04,122.21,122.85,123.23,121.51,9400000.0,-0.0060999999999999995
2016-05-05,122.07,122.63,122.73,121.25,8850000.0,-0.0011
2016-05-06,123.18,122.83,123.81,122.59,11370000.0,0.0091
2016-05-09,120.65,121.2,121.28,120.59,9240000.0,-0.020499999999999997
2016-05-10,120.98,120.74,121.38,120.08,9840000.0,0.0027
2016-05-11,122.12,121.85,122.16,121.38,7590000.0,0.009399999999999999
2016-05-12,121.16,122.02,122.39,121.0,7450000.0,-0.0079
2016-05-13,121.71,121.09,121.86,120.66,7670000.0,0.0045000000000000005
2016-05-16,121.8,122.93,122.97,121.38,7100000.0,0.0007000000000000001
2016-05-17,122.22,121.58,122.52,121.48,8620000.0,0.0034000000000000002
2016-05-18,120.1,121.22,121.92,119.88,13380000.0,-0.0173
2016-05-19,119.87,119.0,119.97,118.92,14340000.0,-0.0019
2016-05-20,119.71,120.19,120.32,119.31,10380000.0,-0.0013
2016-05-23,119.37,118.86,119.6,118.75,8630000.0,-0.0028000000000000004
2016-05-24,117.3,118.17,118.23,117.25,12770000.0,-0.0173
2016-05-25,116.98,116.59,117.06,116.32,10500000.0,-0.0027
2016-05-26,116.58,117.57,117.63,116.39,5890000.0,-0.0034000000000000002
2016-05-27,115.62,116.27,116.36,115.29,8690000.0,-0.008199999999999999
2016-05-31,116.06,115.76,116.4,115.5,8189999.999999999,0.0038
2016-06-01,115.94,115.97,116.14,115.2,8400000.0,-0.001
2016-06-02,115.67,115.78,115.97,115.58,4590000.0,-0.0023
2016-06-03,118.88,118.25,118.89,118.23,14610000.0,0.0278
2016-06-06,118.92,118.89,119.17,118.45,9890000.0,0.0003
2016-06-07,118.82,118.5,119.02,118.41,4600000.0,-0.0008
2016-06-08,120.58,120.3,120.78,120.23,11660000.0,0.0148
2016-06-09,121.25,120.61,121.48,120.55,12170000.0,0.005600000000000001
2016-06-10,121.74,121.55,122.1,121.17,13940000.0,0.004
2016-06-13,122.64,122.8,122.83,122.03,12590000.0,0.0074
2016-06-14,122.77,123.0,123.06,122.3,11650000.0,0.0011
2016-06-15,123.68,122.52,123.87,122.38,15050000.0,0.0074
2016-06-16,122.38,125.17,125.67,122.23,26640000.0,-0.0105
2016-06-17,123.95,123.26,124.1,122.69,15570000.0,0.0128
2016-06-20,123.21,122.26,123.33,122.13,11870000.0,-0.006
2016-06-21,120.84,121.65,121.86,120.77,14590000.0,-0.0192
2016-06-22,120.9,120.83,121.25,120.68,7860000.0,0.0005
2016-06-23,120.11,120.48,121.03,120.06,10700000.0,-0.006500000000000001
2016-06-24,126.01,126.62,126.82,125.0,35780000.0,0.049100000000000005
2016-06-27,126.68,126.44,127.05,125.83,21400000.0,0.0053
2016-06-28,125.32,125.56,126.02,125.06,16000000.0,-0.010700000000000001
2016-06-29,125.84,125.91,126.81,125.7,12220000.0,0.0040999999999999995
2016-06-30,126.47,125.95,126.52,125.5,15980000.0,0.005
2016-07-01,128.41,127.66,128.42,127.44,14940000.0,0.015300000000000001
2016-07-05,129.47,128.8,129.59,128.17,19030000.0,0.0083
2016-07-06,130.23,130.5,131.15,129.82,17380000.0,0.0059
2016-07-07,129.74,129.82,130.12,128.98,16510000.000000002,-0.0038
